"date","shot","num_shots","make","opponent","quarter","time","court","away_score","home_score"
"2012-11-13",2,2,TRUE,"Toronto Raptors","4","01:26:00","home",74,70
"2012-11-14",1,1,TRUE,"Milwaukee Bucks","2","00:12:00","away",34,58
"2012-11-16",1,2,TRUE,"Dallas Mavericks","4","03:35:00","home",77,96
"2012-11-16",2,2,TRUE,"Dallas Mavericks","4","03:35:00","home",77,97
"2012-11-18",1,2,TRUE,"New York Knicks","2","06:21:00","away",23,26
"2012-11-18",2,2,TRUE,"New York Knicks","2","06:21:00","away",24,26
"2012-11-18",1,2,TRUE,"New York Knicks","4","05:43:00","away",61,79
"2012-11-18",2,2,TRUE,"New York Knicks","4","05:43:00","away",62,79
"2012-11-19",1,2,TRUE,"Washington Wizards","3","06:46:00","away",62,49
"2012-11-19",2,2,FALSE,"Washington Wizards","3","06:46:00","away",62,49
"2012-11-21",1,1,FALSE,"New Orleans Hornets","3","01:15:00","home",72,72
"2012-11-21",1,2,TRUE,"New Orleans Hornets","OT1","03:02:00","home",97,106
"2012-11-21",2,2,TRUE,"New Orleans Hornets","OT1","03:02:00","home",97,107
"2012-11-23",1,2,TRUE,"San Antonio Spurs","2","05:09:00","home",38,41
"2012-11-23",2,2,FALSE,"San Antonio Spurs","2","05:09:00","home",38,41
"2012-11-27",1,2,FALSE,"Los Angeles Lakers","4","03:03:00","away",74,70
"2012-11-27",2,2,FALSE,"Los Angeles Lakers","4","03:03:00","away",74,70
"2012-11-30",1,1,FALSE,"Sacramento Kings","4","03:11:00","away",88,82
"2012-12-04",1,2,TRUE,"Chicago Bulls","1","08:44:00","away",9,4
"2012-12-04",2,2,TRUE,"Chicago Bulls","1","08:44:00","away",10,4
"2012-12-04",1,1,TRUE,"Chicago Bulls","3","04:17:00","away",54,47
"2012-12-04",1,2,TRUE,"Chicago Bulls","4","03:51:00","away",69,72
"2012-12-04",2,2,TRUE,"Chicago Bulls","4","03:51:00","away",70,72
"2012-12-05",1,2,TRUE,"Portland Trail Blazers","3","04:17:00","home",60,66
"2012-12-05",2,2,TRUE,"Portland Trail Blazers","3","04:17:00","home",60,67
"2012-12-05",1,2,TRUE,"Portland Trail Blazers","4","00:11:00","home",92,98
"2012-12-05",2,2,TRUE,"Portland Trail Blazers","4","00:11:00","home",92,99
"2012-12-07",1,1,FALSE,"Denver Nuggets","3","03:46:00","home",65,64
"2012-12-09",1,2,TRUE,"Oklahoma City Thunder","2","04:14:00","away",38,45
"2012-12-09",2,2,TRUE,"Oklahoma City Thunder","2","04:14:00","away",39,45
"2012-12-09",1,2,TRUE,"Oklahoma City Thunder","4","02:05:00","away",92,102
"2012-12-09",2,2,TRUE,"Oklahoma City Thunder","4","02:05:00","away",93,102
"2012-12-12",1,1,TRUE,"Cleveland Cavaliers","1","00:12:00","home",27,25
"2012-12-12",1,2,TRUE,"Cleveland Cavaliers","2","00:30:00","home",58,48
"2012-12-12",2,2,TRUE,"Cleveland Cavaliers","2","00:30:00","home",58,49
"2012-12-12",1,2,TRUE,"Cleveland Cavaliers","3","09:45:00","home",58,61
"2012-12-12",2,2,FALSE,"Cleveland Cavaliers","3","09:45:00","home",58,61
"2012-12-14",1,2,TRUE,"Philadelphia 76ers","2","10:16:00","home",20,27
"2012-12-14",2,2,TRUE,"Philadelphia 76ers","2","10:16:00","home",20,28
"2012-12-14",1,2,FALSE,"Philadelphia 76ers","2","05:50:00","home",30,32
"2012-12-14",2,2,TRUE,"Philadelphia 76ers","2","05:50:00","home",30,33
"2012-12-14",1,2,TRUE,"Philadelphia 76ers","3","01:59:00","home",59,66
"2012-12-14",2,2,TRUE,"Philadelphia 76ers","3","01:59:00","home",59,67
"2012-12-15",1,2,TRUE,"Detroit Pistons","4","03:36:00","away",77,66
"2012-12-15",2,2,FALSE,"Detroit Pistons","4","03:36:00","away",77,66
"2012-12-15",1,2,FALSE,"Detroit Pistons","4","02:01:00","away",81,68
"2012-12-15",2,2,TRUE,"Detroit Pistons","4","02:01:00","away",82,68
"2012-12-18",1,2,TRUE,"Milwaukee Bucks","1","01:41:00","away",22,19
"2012-12-18",2,2,TRUE,"Milwaukee Bucks","1","01:41:00","away",23,19
"2012-12-18",1,2,TRUE,"Milwaukee Bucks","4","06:11:00","away",81,83
"2012-12-18",2,2,TRUE,"Milwaukee Bucks","4","06:11:00","away",82,83
"2012-12-21",1,2,TRUE,"Cleveland Cavaliers","3","11:23:00","away",45,45
"2012-12-21",2,2,TRUE,"Cleveland Cavaliers","3","11:23:00","away",46,45
"2012-12-21",1,1,FALSE,"Cleveland Cavaliers","3","04:11:00","away",67,55
"2012-12-22",1,2,TRUE,"New Orleans Hornets","2","00:21:00","away",28,46
"2012-12-22",2,2,TRUE,"New Orleans Hornets","2","00:21:00","away",29,46
"2012-12-22",1,1,FALSE,"New Orleans Hornets","3","09:14:00","away",35,48
"2012-12-22",1,2,TRUE,"New Orleans Hornets","4","00:00:00","away",80,75
"2012-12-22",2,2,TRUE,"New Orleans Hornets","4","00:00:00","away",81,75
"2012-12-28",1,2,FALSE,"Phoenix Suns","1","11:04:00","home",2,0
"2012-12-28",2,2,TRUE,"Phoenix Suns","1","11:04:00","home",2,1
"2012-12-28",1,2,TRUE,"Phoenix Suns","4","02:36:00","home",85,88
"2012-12-28",2,2,TRUE,"Phoenix Suns","4","02:36:00","home",85,89
"2012-12-28",1,2,TRUE,"Phoenix Suns","4","00:03:00","home",91,96
"2012-12-28",2,2,TRUE,"Phoenix Suns","4","00:03:00","home",91,97
"2012-12-29",1,2,TRUE,"Atlanta Hawks","1","00:03:00","away",25,33
"2012-12-29",2,2,TRUE,"Atlanta Hawks","1","00:03:00","away",26,33
"2012-12-29",1,1,TRUE,"Atlanta Hawks","4","05:18:00","away",88,91
"2012-12-31",1,2,TRUE,"Memphis Grizzlies","2","00:48:00","home",39,35
"2012-12-31",2,2,TRUE,"Memphis Grizzlies","2","00:48:00","home",39,36
"2012-12-31",1,2,FALSE,"Memphis Grizzlies","4","04:37:00","home",73,74
"2012-12-31",2,2,TRUE,"Memphis Grizzlies","4","04:37:00","home",73,75
"2013-01-02",1,2,TRUE,"Washington Wizards","1","00:41:00","home",15,30
"2013-01-02",2,2,TRUE,"Washington Wizards","1","00:41:00","home",15,31
"2013-01-02",1,2,TRUE,"Washington Wizards","3","04:51:00","home",51,57
"2013-01-02",2,2,TRUE,"Washington Wizards","3","04:51:00","home",51,58
"2013-01-02",1,2,TRUE,"Washington Wizards","3","00:03:00","home",55,66
"2013-01-02",2,2,TRUE,"Washington Wizards","3","00:03:00","home",55,67
"2013-01-02",1,2,TRUE,"Washington Wizards","4","09:42:00","home",60,72
"2013-01-02",2,2,TRUE,"Washington Wizards","4","09:42:00","home",60,73
"2013-01-04",1,1,TRUE,"Boston Celtics","2","00:32:00","away",35,47
"2013-01-04",1,2,FALSE,"Boston Celtics","3","01:44:00","away",46,64
"2013-01-04",2,2,FALSE,"Boston Celtics","3","01:44:00","away",46,64
"2013-01-08",1,1,FALSE,"Miami Heat","3","07:19:00","home",51,46
"2013-01-08",1,2,FALSE,"Miami Heat","4","06:55:00","home",65,77
"2013-01-08",2,2,TRUE,"Miami Heat","4","06:55:00","home",65,78
"2013-01-10",1,2,TRUE,"New York Knicks","2","01:25:00","home",29,36
"2013-01-10",2,2,TRUE,"New York Knicks","2","01:25:00","home",29,37
"2013-01-15",1,2,FALSE,"Charlotte Bobcats","1","02:24:00","away",25,14
"2013-01-15",2,2,FALSE,"Charlotte Bobcats","1","02:24:00","away",25,14
"2013-01-16",1,1,TRUE,"Orlando Magic","1","09:08:00","away",6,2
"2013-01-16",1,2,TRUE,"Orlando Magic","2","03:31:00","away",26,40
"2013-01-16",2,2,TRUE,"Orlando Magic","2","03:31:00","away",27,40
"2013-01-16",1,2,TRUE,"Orlando Magic","3","02:56:00","away",54,73
"2013-01-16",2,2,TRUE,"Orlando Magic","3","02:56:00","away",55,73
"2013-01-16",1,2,TRUE,"Orlando Magic","3","01:58:00","away",59,75
"2013-01-16",2,2,TRUE,"Orlando Magic","3","01:58:00","away",60,75
"2013-01-18",1,2,TRUE,"Houston Rockets","1","00:06:00","home",18,30
"2013-01-18",2,2,TRUE,"Houston Rockets","1","00:06:00","home",18,31
"2013-01-23",1,1,TRUE,"Portland Trail Blazers","3","06:02:00","away",49,55
"2013-01-23",1,2,TRUE,"Portland Trail Blazers","4","01:16:00","away",79,94
"2013-01-23",2,2,TRUE,"Portland Trail Blazers","4","01:16:00","away",80,94
"2013-01-26",1,2,TRUE,"Utah Jazz","1","07:12:00","away",10,6
"2013-01-26",2,2,TRUE,"Utah Jazz","1","07:12:00","away",11,6
"2013-01-26",1,2,TRUE,"Utah Jazz","4","00:09:00","away",97,98
"2013-01-26",2,2,TRUE,"Utah Jazz","4","00:09:00","away",98,98
"2013-01-28",1,1,TRUE,"Denver Nuggets","4","03:08:00","away",97,99
"2013-01-30",1,2,FALSE,"Detroit Pistons","1","06:42:00","home",5,13
"2013-01-30",2,2,TRUE,"Detroit Pistons","1","06:42:00","home",5,14
"2013-01-30",1,2,TRUE,"Detroit Pistons","1","05:34:00","home",9,17
"2013-01-30",2,2,TRUE,"Detroit Pistons","1","05:34:00","home",9,18
"2013-02-01",1,1,FALSE,"Miami Heat","1","01:39:00","home",23,24
"2013-02-01",1,2,TRUE,"Miami Heat","4","09:56:00","home",70,86
"2013-02-01",2,2,TRUE,"Miami Heat","4","09:56:00","home",70,87
"2013-02-04",1,2,TRUE,"Chicago Bulls","2","02:46:00","home",50,53
"2013-02-04",2,2,TRUE,"Chicago Bulls","2","02:46:00","home",50,54
"2013-02-04",1,2,TRUE,"Chicago Bulls","3","05:02:00","home",67,74
"2013-02-04",2,2,FALSE,"Chicago Bulls","3","05:02:00","home",67,74
"2013-02-04",1,2,TRUE,"Chicago Bulls","3","04:13:00","home",67,78
"2013-02-04",2,2,TRUE,"Chicago Bulls","3","04:13:00","home",67,79
"2013-02-04",1,2,TRUE,"Chicago Bulls","4","00:48:00","home",97,106
"2013-02-04",2,2,TRUE,"Chicago Bulls","4","00:48:00","home",97,107
"2013-02-05",1,3,FALSE,"Atlanta Hawks","4","07:48:00","home",80,91
"2013-02-05",2,3,TRUE,"Atlanta Hawks","4","07:48:00","home",80,92
"2013-02-05",3,3,TRUE,"Atlanta Hawks","4","07:48:00","home",80,93
"2013-02-05",1,2,TRUE,"Atlanta Hawks","4","07:17:00","home",82,94
"2013-02-05",2,2,TRUE,"Atlanta Hawks","4","07:17:00","home",82,95
"2013-02-05",1,2,TRUE,"Atlanta Hawks","4","03:16:00","home",96,107
"2013-02-05",2,2,TRUE,"Atlanta Hawks","4","03:16:00","home",96,108
"2013-02-05",1,2,TRUE,"Atlanta Hawks","4","02:48:00","home",96,109
"2013-02-05",2,2,TRUE,"Atlanta Hawks","4","02:48:00","home",96,110
"2013-02-06",1,2,FALSE,"Philadelphia 76ers","2","08:53:00","away",24,17
"2013-02-06",2,2,FALSE,"Philadelphia 76ers","2","08:53:00","away",24,17
"2013-02-06",1,2,TRUE,"Philadelphia 76ers","3","07:34:00","away",47,36
"2013-02-06",2,2,TRUE,"Philadelphia 76ers","3","07:34:00","away",48,36
"2013-02-06",1,2,TRUE,"Philadelphia 76ers","4","10:18:00","away",60,50
"2013-02-06",2,2,TRUE,"Philadelphia 76ers","4","10:18:00","away",61,50
"2013-02-06",1,2,TRUE,"Philadelphia 76ers","4","06:58:00","away",70,58
"2013-02-06",2,2,TRUE,"Philadelphia 76ers","4","06:58:00","away",71,58
"2013-02-08",1,2,TRUE,"Toronto Raptors","1","03:53:00","home",17,20
"2013-02-08",2,2,FALSE,"Toronto Raptors","1","03:53:00","home",17,20
"2013-02-08",1,2,TRUE,"Toronto Raptors","1","00:10:00","home",23,25
"2013-02-08",2,2,TRUE,"Toronto Raptors","1","00:10:00","home",23,26
"2013-02-08",1,2,TRUE,"Toronto Raptors","3","05:06:00","home",56,64
"2013-02-08",2,2,TRUE,"Toronto Raptors","3","05:06:00","home",56,65
"2013-02-11",1,2,TRUE,"Brooklyn Nets","2","02:04:00","home",30,33
"2013-02-11",2,2,TRUE,"Brooklyn Nets","2","02:04:00","home",30,34
"2013-02-13",1,2,TRUE,"Charlotte Bobcats","1","01:35:00","home",24,23
"2013-02-13",2,2,TRUE,"Charlotte Bobcats","1","01:35:00","home",24,24
"2013-02-13",1,2,FALSE,"Charlotte Bobcats","4","09:02:00","home",64,77
"2013-02-13",2,2,TRUE,"Charlotte Bobcats","4","09:02:00","home",64,78
"2013-02-13",1,2,TRUE,"Charlotte Bobcats","4","04:30:00","home",72,88
"2013-02-13",2,2,TRUE,"Charlotte Bobcats","4","04:30:00","home",72,89
"2013-02-13",1,1,TRUE,"Charlotte Bobcats","4","03:31:00","home",72,95
"2013-02-20",1,1,TRUE,"New York Knicks","2","02:17:00","home",38,65
"2013-02-22",1,2,TRUE,"Detroit Pistons","1","01:14:00","home",14,32
"2013-02-22",2,2,FALSE,"Detroit Pistons","1","01:14:00","home",14,32
"2013-02-23",1,2,TRUE,"Detroit Pistons","3","00:39:00","away",61,47
"2013-02-23",2,2,FALSE,"Detroit Pistons","3","00:39:00","away",61,47
"2013-02-26",1,2,TRUE,"Golden State Warriors","3","11:39:00","home",53,55
"2013-02-26",2,2,FALSE,"Golden State Warriors","3","11:39:00","home",53,55
"2013-02-26",1,1,FALSE,"Golden State Warriors","4","06:57:00","home",85,95
"2013-02-28",1,2,TRUE,"Los Angeles Clippers","4","02:45:00","home",91,86
"2013-02-28",2,2,TRUE,"Los Angeles Clippers","4","02:45:00","home",91,87
"2013-03-01",1,2,TRUE,"Toronto Raptors","3","05:17:00","away",52,43
"2013-03-01",2,2,TRUE,"Toronto Raptors","3","05:17:00","away",53,43
"2013-03-08",1,2,TRUE,"Orlando Magic","3","08:52:00","away",62,41
"2013-03-08",2,2,TRUE,"Orlando Magic","3","08:52:00","away",63,41
"2013-03-08",1,2,TRUE,"Orlando Magic","3","02:43:00","away",81,56
"2013-03-08",2,2,TRUE,"Orlando Magic","3","02:43:00","away",82,56
"2013-03-10",1,2,TRUE,"Miami Heat","1","04:52:00","away",15,17
"2013-03-10",2,2,TRUE,"Miami Heat","1","04:52:00","away",16,17
"2013-03-10",1,2,TRUE,"Miami Heat","4","10:17:00","away",68,84
"2013-03-10",2,2,TRUE,"Miami Heat","4","10:17:00","away",69,84
"2013-03-13",1,2,FALSE,"Minnesota Timberwolves","2","02:17:00","home",50,53
"2013-03-13",2,2,TRUE,"Minnesota Timberwolves","2","02:17:00","home",50,54
"2013-03-15",1,2,TRUE,"Los Angeles Lakers","2","02:37:00","home",39,29
"2013-03-15",2,2,TRUE,"Los Angeles Lakers","2","02:37:00","home",39,30
"2013-03-15",1,2,TRUE,"Los Angeles Lakers","2","00:05:00","home",46,40
"2013-03-15",2,2,TRUE,"Los Angeles Lakers","2","00:05:00","home",46,41
"2013-03-16",1,2,FALSE,"Philadelphia 76ers","2","01:55:00","away",42,46
"2013-03-16",2,2,TRUE,"Philadelphia 76ers","2","01:55:00","away",43,46
"2013-03-16",1,2,TRUE,"Philadelphia 76ers","4","11:06:00","away",73,76
"2013-03-16",2,2,TRUE,"Philadelphia 76ers","4","11:06:00","away",74,76
"2013-03-16",1,2,TRUE,"Philadelphia 76ers","4","01:30:00","away",88,96
"2013-03-16",2,2,FALSE,"Philadelphia 76ers","4","01:30:00","away",88,96
"2013-03-18",1,1,FALSE,"Cleveland Cavaliers","1","03:47:00","away",19,18
"2013-03-18",1,2,TRUE,"Cleveland Cavaliers","1","00:42:00","away",26,22
"2013-03-18",2,2,TRUE,"Cleveland Cavaliers","1","00:42:00","away",27,22
"2013-03-18",1,2,TRUE,"Cleveland Cavaliers","3","00:48:00","away",83,62
"2013-03-18",2,2,TRUE,"Cleveland Cavaliers","3","00:48:00","away",84,62
"2013-03-19",1,1,TRUE,"Orlando Magic","1","03:53:00","home",12,12
"2013-03-19",1,1,TRUE,"Orlando Magic","3","04:47:00","home",44,58
"2013-03-22",1,2,FALSE,"Milwaukee Bucks","1","03:47:00","home",15,15
"2013-03-22",2,2,TRUE,"Milwaukee Bucks","1","03:47:00","home",15,16
"2013-03-22",1,2,TRUE,"Milwaukee Bucks","4","08:03:00","home",63,86
"2013-03-22",2,2,TRUE,"Milwaukee Bucks","4","08:03:00","home",63,87
"2013-03-23",1,1,TRUE,"Chicago Bulls","1","02:56:00","away",18,14
"2013-03-23",1,2,TRUE,"Chicago Bulls","3","05:45:00","away",58,55
"2013-03-23",2,2,TRUE,"Chicago Bulls","3","05:45:00","away",59,55
"2013-03-23",1,2,FALSE,"Chicago Bulls","4","03:03:00","away",76,83
"2013-03-23",2,2,TRUE,"Chicago Bulls","4","03:03:00","away",77,83
"2013-03-27",1,2,TRUE,"Houston Rockets","1","04:51:00","away",22,9
"2013-03-27",2,2,TRUE,"Houston Rockets","1","04:51:00","away",23,9
"2013-03-27",1,2,TRUE,"Houston Rockets","3","10:09:00","away",61,53
"2013-03-27",2,2,TRUE,"Houston Rockets","3","10:09:00","away",62,53
"2013-03-27",1,2,TRUE,"Houston Rockets","3","09:30:00","away",65,56
"2013-03-27",2,2,TRUE,"Houston Rockets","3","09:30:00","away",66,56
"2013-03-28",1,2,TRUE,"Dallas Mavericks","3","09:08:00","away",50,42
"2013-03-28",2,2,TRUE,"Dallas Mavericks","3","09:08:00","away",51,42
"2013-03-28",1,1,FALSE,"Dallas Mavericks","3","07:04:00","away",57,46
"2013-03-30",1,2,FALSE,"Phoenix Suns","1","06:03:00","away",13,15
"2013-03-30",2,2,TRUE,"Phoenix Suns","1","06:03:00","away",14,15
"2013-03-30",1,2,FALSE,"Phoenix Suns","1","00:32:00","away",26,21
"2013-03-30",2,2,TRUE,"Phoenix Suns","1","00:32:00","away",27,21
"2013-03-30",1,2,TRUE,"Phoenix Suns","3","09:11:00","away",62,59
"2013-03-30",2,2,FALSE,"Phoenix Suns","3","09:11:00","away",62,59
"2013-03-30",1,3,TRUE,"Phoenix Suns","4","03:28:00","away",100,98
"2013-03-30",2,3,TRUE,"Phoenix Suns","4","03:28:00","away",101,98
"2013-03-30",3,3,TRUE,"Phoenix Suns","4","03:28:00","away",102,98
"2013-03-30",1,2,TRUE,"Phoenix Suns","4","01:50:00","away",105,101
"2013-03-30",2,2,TRUE,"Phoenix Suns","4","01:50:00","away",106,101
"2013-04-01",1,1,TRUE,"Los Angeles Clippers","1","05:50:00","away",18,6
"2013-04-01",1,2,TRUE,"Los Angeles Clippers","3","09:46:00","away",55,45
"2013-04-01",2,2,TRUE,"Los Angeles Clippers","3","09:46:00","away",56,45
"2013-04-01",1,2,FALSE,"Los Angeles Clippers","3","01:32:00","away",79,60
"2013-04-01",2,2,FALSE,"Los Angeles Clippers","3","01:32:00","away",79,60
"2013-04-01",1,2,TRUE,"Los Angeles Clippers","4","00:09:00","away",106,103
"2013-04-01",2,2,TRUE,"Los Angeles Clippers","4","00:09:00","away",107,103
"2013-04-01",1,2,TRUE,"Los Angeles Clippers","4","00:01:00","away",108,106
"2013-04-01",2,2,TRUE,"Los Angeles Clippers","4","00:01:00","away",109,106
"2013-04-05",1,2,TRUE,"Oklahoma City Thunder","2","02:27:00","home",40,39
"2013-04-05",2,2,FALSE,"Oklahoma City Thunder","2","02:27:00","home",40,39
"2013-04-05",1,3,FALSE,"Oklahoma City Thunder","4","08:34:00","home",81,67
"2013-04-05",2,3,TRUE,"Oklahoma City Thunder","4","08:34:00","home",81,68
"2013-04-05",3,3,FALSE,"Oklahoma City Thunder","4","08:34:00","home",81,68
"2013-04-06",1,2,TRUE,"Washington Wizards","1","02:40:00","away",19,26
"2013-04-06",2,2,TRUE,"Washington Wizards","1","02:40:00","away",20,26
"2013-04-09",1,2,FALSE,"Cleveland Cavaliers","1","00:44:00","home",24,28
"2013-04-09",2,2,TRUE,"Cleveland Cavaliers","1","00:44:00","home",24,29
"2013-04-09",1,2,FALSE,"Cleveland Cavaliers","4","03:58:00","home",90,85
"2013-04-09",2,2,TRUE,"Cleveland Cavaliers","4","03:58:00","home",90,86
"2013-04-09",1,2,TRUE,"Cleveland Cavaliers","4","00:06:00","home",94,98
"2013-04-09",2,2,TRUE,"Cleveland Cavaliers","4","00:06:00","home",94,99
"2013-04-12",1,2,TRUE,"Brooklyn Nets","3","07:31:00","home",76,56
"2013-04-12",2,2,TRUE,"Brooklyn Nets","3","07:31:00","home",76,57
"2013-04-12",1,2,TRUE,"Brooklyn Nets","3","02:43:00","home",85,77
"2013-04-12",2,2,TRUE,"Brooklyn Nets","3","02:43:00","home",85,78
"2013-04-14",1,2,FALSE,"New York Knicks","4","08:50:00","away",64,74
"2013-04-14",2,2,TRUE,"New York Knicks","4","08:50:00","away",65,74
"2013-04-21",1,2,TRUE,"Atlanta Hawks","1","08:31:00","home",11,7
"2013-04-21",2,2,TRUE,"Atlanta Hawks","1","08:31:00","home",11,8
"2013-04-21",1,2,TRUE,"Atlanta Hawks","1","05:35:00","home",13,16
"2013-04-21",2,2,TRUE,"Atlanta Hawks","1","05:35:00","home",13,17
"2013-04-21",1,1,TRUE,"Atlanta Hawks","1","00:24:00","home",23,34
"2013-04-21",1,2,TRUE,"Atlanta Hawks","2","10:43:00","home",28,37
"2013-04-21",2,2,TRUE,"Atlanta Hawks","2","10:43:00","home",28,38
"2013-04-21",1,2,TRUE,"Atlanta Hawks","2","01:41:00","home",45,50
"2013-04-21",2,2,TRUE,"Atlanta Hawks","2","01:41:00","home",45,51
"2013-04-21",1,1,TRUE,"Atlanta Hawks","2","00:02:00","home",50,58
"2013-04-21",1,2,TRUE,"Atlanta Hawks","3","11:03:00","home",50,59
"2013-04-21",2,2,TRUE,"Atlanta Hawks","3","11:03:00","home",50,60
"2013-04-21",1,2,TRUE,"Atlanta Hawks","3","08:10:00","home",55,67
"2013-04-21",2,2,TRUE,"Atlanta Hawks","3","08:10:00","home",55,68
"2013-04-21",1,2,TRUE,"Atlanta Hawks","3","05:47:00","home",59,73
"2013-04-21",2,2,TRUE,"Atlanta Hawks","3","05:47:00","home",59,74
"2013-04-21",1,2,TRUE,"Atlanta Hawks","4","02:35:00","home",88,102
"2013-04-21",2,2,FALSE,"Atlanta Hawks","4","02:35:00","home",88,102
"2013-04-24",1,1,TRUE,"Atlanta Hawks","1","09:22:00","home",5,5
"2013-04-24",1,2,FALSE,"Atlanta Hawks","1","03:27:00","home",17,17
"2013-04-24",2,2,TRUE,"Atlanta Hawks","1","03:27:00","home",17,18
"2013-04-24",1,2,FALSE,"Atlanta Hawks","1","00:00:00","home",19,23
"2013-04-24",2,2,TRUE,"Atlanta Hawks","1","00:00:00","home",19,25
"2013-04-24",1,2,FALSE,"Atlanta Hawks","4","10:43:00","home",80,92
"2013-04-24",2,2,TRUE,"Atlanta Hawks","4","10:43:00","home",80,93
"2013-04-27",1,2,FALSE,"Atlanta Hawks","2","09:14:00","away",16,33
"2013-04-27",2,2,TRUE,"Atlanta Hawks","2","09:14:00","away",17,33
"2013-04-27",1,2,TRUE,"Atlanta Hawks","2","01:48:00","away",24,49
"2013-04-27",2,2,TRUE,"Atlanta Hawks","2","01:48:00","away",25,49
"2013-04-27",1,2,TRUE,"Atlanta Hawks","2","00:06:00","away",29,52
"2013-04-27",2,2,TRUE,"Atlanta Hawks","2","00:06:00","away",30,52
"2013-04-27",1,2,TRUE,"Atlanta Hawks","3","06:07:00","away",40,64
"2013-04-27",2,2,TRUE,"Atlanta Hawks","3","06:07:00","away",41,64
"2013-04-29",1,2,FALSE,"Atlanta Hawks","4","10:15:00","away",62,70
"2013-04-29",2,2,TRUE,"Atlanta Hawks","4","10:15:00","away",63,70
"2013-04-29",1,2,TRUE,"Atlanta Hawks","4","08:24:00","away",66,75
"2013-04-29",2,2,TRUE,"Atlanta Hawks","4","08:24:00","away",67,75
"2013-04-29",1,2,TRUE,"Atlanta Hawks","4","07:00:00","away",71,78
"2013-04-29",2,2,FALSE,"Atlanta Hawks","4","07:00:00","away",71,78
"2013-04-29",1,2,TRUE,"Atlanta Hawks","4","02:25:00","away",84,92
"2013-04-29",2,2,TRUE,"Atlanta Hawks","4","02:25:00","away",85,92
"2013-05-01",1,2,FALSE,"Atlanta Hawks","2","01:08:00","home",41,47
"2013-05-01",2,2,FALSE,"Atlanta Hawks","2","01:08:00","home",41,47
"2013-05-01",1,2,TRUE,"Atlanta Hawks","3","07:25:00","home",46,58
"2013-05-01",2,2,TRUE,"Atlanta Hawks","3","07:25:00","home",46,60
"2013-05-01",1,3,TRUE,"Atlanta Hawks","4","08:06:00","home",70,84
"2013-05-01",2,3,TRUE,"Atlanta Hawks","4","08:06:00","home",70,85
"2013-05-01",3,3,TRUE,"Atlanta Hawks","4","08:06:00","home",70,86
"2013-05-05",1,2,TRUE,"New York Knicks","1","02:49:00","away",16,18
"2013-05-05",2,2,TRUE,"New York Knicks","1","02:49:00","away",17,18
"2013-05-05",1,2,TRUE,"New York Knicks","3","07:48:00","away",61,54
"2013-05-05",2,2,TRUE,"New York Knicks","3","07:48:00","away",62,54
"2013-05-05",1,2,TRUE,"New York Knicks","3","03:00:00","away",74,62
"2013-05-05",2,2,TRUE,"New York Knicks","3","03:00:00","away",75,62
"2013-05-05",1,2,FALSE,"New York Knicks","4","04:41:00","away",93,80
"2013-05-05",2,2,TRUE,"New York Knicks","4","04:41:00","away",94,80
"2013-05-07",1,1,FALSE,"New York Knicks","2","10:04:00","away",24,31
"2013-05-07",1,2,TRUE,"New York Knicks","2","02:46:00","away",37,47
"2013-05-07",2,2,FALSE,"New York Knicks","2","02:46:00","away",37,47
"2013-05-11",1,2,FALSE,"New York Knicks","1","02:03:00","home",13,16
"2013-05-11",2,2,FALSE,"New York Knicks","1","02:03:00","home",13,16
"2013-05-11",1,2,TRUE,"New York Knicks","4","08:46:00","home",57,66
